CNPJ_CARGA,CODIGO_CARGA,NOME_EMPRESARIAL,Média de Consumo_kWh,PERIODO_COMERCIALIZACAO,CLASSE_PERFIL_AGENTE
2041460001750,70269,V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.,191.97364285714283,1,Consumidor Especial
2041460001750,70269,V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.,215.63214285714284,2,Consumidor Especial
2041460001750,70269,V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.,206.1830714285714,3,Consumidor Especial
2041460001750,70269,V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.,206.40489285714287,4,Consumidor Especial
2041460001750,70269,V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.,212.62171428571423,5,Consumidor Especial
2041460001750,70269,V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.,205.75432142857144,6,Consumidor Especial
2041460001750,70269,V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.,217.7485714285714,7,Consumidor Especial
2041460001750,70269,V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.,220.0813928571429,8,Consumidor Especial
2041460001750,70269,V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.,206.67135714285715,9,Consumidor Especial
2041460001750,70269,V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.,224.9374285714286,10,Consumidor Especial
2041460001750,70269,V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.,232.1911428571429,11,Consumidor Especial
2041460001750,70269,V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.,232.0303214285715,12,Consumidor Especial
2041460001750,70269,V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.,224.92846428571426,13,Consumidor Especial
2041460001750,70269,V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.,193.2593928571429,14,Consumidor Especial
2041460001750,70269,V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.,223.7501428571429,15,Consumidor Especial
2041460001750,70269,V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.,199.82396428571425,16,Consumidor Especial
2041460001750,70269,V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.,235.46089285714288,17,Consumidor Especial
2041460001750,70269,V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.,219.1743928571429,18,Consumidor Especial
2041460001750,70269,V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.,218.04714285714294,19,Consumidor Especial
2041460001750,70269,V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.,217.4277857142857,20,Consumidor Especial
2041460001750,70269,V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.,210.5869285714286,21,Consumidor Especial
2041460001750,70269,V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.,201.50896428571428,22,Consumidor Especial
2041460001750,70269,V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.,207.63117857142856,23,Consumidor Especial
2041460001750,71246,V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.,498.5848214285715,0,Consumidor Especial
2041460001750,71246,V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.,476.3998928571428,1,Consumidor Especial
2041460001750,71246,V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.,529.7720714285714,2,Consumidor Especial
2041460001750,71246,V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.,510.0541428571428,3,Consumidor Especial
2041460001750,71246,V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.,436.69564285714284,4,Consumidor Especial
2041460001750,71246,V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.,487.51632142857153,5,Consumidor Especial
2041460001750,71246,V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.,492.3026785714286,6,Consumidor Especial
2041460001750,71246,V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.,554.6121071428573,7,Consumidor Especial
2041460001750,71246,V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.,509.40532142857137,8,Consumidor Especial
2041460001750,71246,V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.,494.9913928571429,9,Consumidor Especial
2041460001750,71246,V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.,533.3969999999999,10,Consumidor Especial
2041460001750,71246,V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.,495.38167857142855,11,Consumidor Especial
2041460001750,71246,V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.,573.6556785714287,12,Consumidor Especial
2041460001750,71246,V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.,521.0774642857143,13,Consumidor Especial
2041460001750,71246,V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.,503.7888571428571,14,Consumidor Especial
2041460001750,71246,V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.,541.91325,15,Consumidor Especial
2041460001750,71246,V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.,503.6461071428572,16,Consumidor Especial
2041460001750,71246,V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.,517.4823928571429,17,Consumidor Especial
2041460001750,71246,V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.,512.0281785714286,18,Consumidor Especial
2041460001750,71246,V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.,528.0551428571429,19,Consumidor Especial
2041460001750,71246,V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.,434.1663928571428,20,Consumidor Especial
2041460001750,71246,V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.,467.3227857142857,21,Consumidor Especial
2041460001750,71246,V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.,485.0167500000001,22,Consumidor Especial
2041460001750,71246,V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.,481.2948214285715,23,Consumidor Especial
2041460001750,71247,V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.,103.22435714285713,0,Consumidor Especial
2041460001750,71247,V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.,92.63653571428571,1,Consumidor Especial
2041460001750,71247,V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.,98.88964285714287,2,Consumidor Especial
2041460001750,71247,V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.,99.32624999999999,3,Consumidor Especial
2041460001750,71247,V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.,87.82350000000001,4,Consumidor Especial
2041460001750,71247,V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.,108.89160714285717,5,Consumidor Especial
2041460001750,71247,V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.,91.15014285714285,6,Consumidor Especial
2041460001750,71247,V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.,105.61960714285713,7,Consumidor Especial
2041460001750,71247,V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.,106.92421428571429,8,Consumidor Especial
2041460001750,71247,V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.,105.11417857142855,9,Consumidor Especial
2041460001750,71247,V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.,109.53835714285715,10,Consumidor Especial
2041460001750,71247,V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.,103.14214285714286,11,Consumidor Especial
2041460001750,71247,V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.,112.48332142857141,12,Consumidor Especial
2041460001750,71247,V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.,109.81260714285712,13,Consumidor Especial
2041460001750,71247,V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.,112.33953571428572,14,Consumidor Especial
2041460001750,71247,V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.,110.1509285714286,15,Consumidor Especial
2041460001750,71247,V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.,117.81950000000002,16,Consumidor Especial
2041460001750,71247,V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.,92.87382142857143,17,Consumidor Especial
2041460001750,71247,V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.,102.88639285714285,18,Consumidor Especial
2041460001750,71247,V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.,101.80492857142858,19,Consumidor Especial
2041460001750,71247,V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.,100.96617857142856,20,Consumidor Especial
2041460001750,71247,V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.,93.25278571428574,21,Consumidor Especial
2041460001750,71247,V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.,100.01139285714287,22,Consumidor Especial
2041460001750,71247,V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.,85.26982142857146,23,Consumidor Especial
38733648012741,71810,EDITORA E DISTRIBUIDORA EDUCACIONAL S/A,21.038035714285712,0,Consumidor Especial
38733648012741,71810,EDITORA E DISTRIBUIDORA EDUCACIONAL S/A,19.934785714285713,1,Consumidor Especial
38733648012741,71810,EDITORA E DISTRIBUIDORA EDUCACIONAL S/A,21.107107142857142,2,Consumidor Especial
38733648012741,71810,EDITORA E DISTRIBUIDORA EDUCACIONAL S/A,16.742285714285718,3,Consumidor Especial
38733648012741,71810,EDITORA E DISTRIBUIDORA EDUCACIONAL S/A,21.41792857142857,4,Consumidor Especial
38733648012741,71810,EDITORA E DISTRIBUIDORA EDUCACIONAL S/A,19.522892857142857,5,Consumidor Especial
38733648012741,71810,EDITORA E DISTRIBUIDORA EDUCACIONAL S/A,25.986035714285716,6,Consumidor Especial
38733648012741,71810,EDITORA E DISTRIBUIDORA EDUCACIONAL S/A,33.52460714285714,7,Consumidor Especial
38733648012741,71810,EDITORA E DISTRIBUIDORA EDUCACIONAL S/A,46.59628571428571,8,Consumidor Especial
38733648012741,71810,EDITORA E DISTRIBUIDORA EDUCACIONAL S/A,62.6680357142857,9,Consumidor Especial
38733648012741,71810,EDITORA E DISTRIBUIDORA EDUCACIONAL S/A,70.1627142857143,10,Consumidor Especial
38733648012741,71810,EDITORA E DISTRIBUIDORA EDUCACIONAL S/A,58.76707142857142,11,Consumidor Especial
38733648012741,71810,EDITORA E DISTRIBUIDORA EDUCACIONAL S/A,54.005678571428575,12,Consumidor Especial
38733648012741,71810,EDITORA E DISTRIBUIDORA EDUCACIONAL S/A,60.516392857142854,13,Consumidor Especial
38733648012741,71810,EDITORA E DISTRIBUIDORA EDUCACIONAL S/A,61.675464285714284,14,Consumidor Especial
38733648012741,71810,EDITORA E DISTRIBUIDORA EDUCACIONAL S/A,70.24814285714287,15,Consumidor Especial
38733648012741,71810,EDITORA E DISTRIBUIDORA EDUCACIONAL S/A,61.37764285714284,16,Consumidor Especial
38733648012741,71810,EDITORA E DISTRIBUIDORA EDUCACIONAL S/A,83.35107142857142,17,Consumidor Especial
38733648012741,71810,EDITORA E DISTRIBUIDORA EDUCACIONAL S/A,81.57439285714285,18,Consumidor Especial
38733648012741,71810,EDITORA E DISTRIBUIDORA EDUCACIONAL S/A,95.29789285714284,19,Consumidor Especial
38733648012741,71810,EDITORA E DISTRIBUIDORA EDUCACIONAL S/A,74.84082142857143,20,Consumidor Especial
38733648012741,71810,EDITORA E DISTRIBUIDORA EDUCACIONAL S/A,47.25953571428572,21,Consumidor Especial
38733648012741,71810,EDITORA E DISTRIBUIDORA EDUCACIONAL S/A,24.50232142857143,22,Consumidor Especial
38733648012741,71810,EDITORA E DISTRIBUIDORA EDUCACIONAL S/A,19.017571428571426,23,Consumidor Especial
33200056035791,72076,LOJAS RIACHUELO SA,11.798464285714285,0,Consumidor Especial
33200056035791,72076,LOJAS RIACHUELO SA,12.513785714285714,1,Consumidor Especial
33200056035791,72076,LOJAS RIACHUELO SA,12.127678571428573,2,Consumidor Especial
33200056035791,72076,LOJAS RIACHUELO SA,11.513892857142855,3,Consumidor Especial
33200056035791,72076,LOJAS RIACHUELO SA,11.502857142857142,4,Consumidor Especial
33200056035791,72076,LOJAS RIACHUELO SA,11.79275,5,Consumidor Especial
33200056035791,72076,LOJAS RIACHUELO SA,12.142499999999997,6,Consumidor Especial
33200056035791,72076,LOJAS RIACHUELO SA,13.560250000000002,7,Consumidor Especial
33200056035791,72076,LOJAS RIACHUELO SA,90.87971428571427,8,Consumidor Especial
33200056035791,72076,LOJAS RIACHUELO SA,176.11403571428573,9,Consumidor Especial
33200056035791,72076,LOJAS RIACHUELO SA,175.48064285714287,10,Consumidor Especial
33200056035791,72076,LOJAS RIACHUELO SA,165.37907142857142,11,Consumidor Especial
33200056035791,72076,LOJAS RIACHUELO SA,177.4556428571428,12,Consumidor Especial
33200056035791,72076,LOJAS RIACHUELO SA,210.05949999999999,13,Consumidor Especial
33200056035791,72076,LOJAS RIACHUELO SA,188.46075000000002,14,Consumidor Especial
33200056035791,72076,LOJAS RIACHUELO SA,191.73025000000004,15,Consumidor Especial
33200056035791,72076,LOJAS RIACHUELO SA,187.7202857142857,16,Consumidor Especial
33200056035791,72076,LOJAS RIACHUELO SA,168.2083571428571,17,Consumidor Especial
33200056035791,72076,LOJAS RIACHUELO SA,167.75432142857144,18,Consumidor Especial
33200056035791,72076,LOJAS RIACHUELO SA,150.29635714285718,19,Consumidor Especial
33200056035791,72076,LOJAS RIACHUELO SA,136.12714285714284,20,Consumidor Especial
33200056035791,72076,LOJAS RIACHUELO SA,58.031249999999986,21,Consumidor Especial
33200056035791,72076,LOJAS RIACHUELO SA,23.201642857142854,22,Consumidor Especial
33200056035791,72076,LOJAS RIACHUELO SA,12.419464285714284,23,Consumidor Especial
1120386000138,72120,ASBEC-SOCIEDADE BAIANA DE EDUCACAO E CULTURA LTDA,106.89935714285714,0,Consumidor Especial
1120386000138,72120,ASBEC-SOCIEDADE BAIANA DE EDUCACAO E CULTURA LTDA,110.74878571428569,1,Consumidor Especial
1120386000138,72120,ASBEC-SOCIEDADE BAIANA DE EDUCACAO E CULTURA LTDA,103.76849999999999,2,Consumidor Especial
1120386000138,72120,ASBEC-SOCIEDADE BAIANA DE EDUCACAO E CULTURA LTDA,102.07121428571432,3,Consumidor Especial
1120386000138,72120,ASBEC-SOCIEDADE BAIANA DE EDUCACAO E CULTURA LTDA,90.44060714285715,4,Consumidor Especial
1120386000138,72120,ASBEC-SOCIEDADE BAIANA DE EDUCACAO E CULTURA LTDA,112.94264285714287,5,Consumidor Especial
1120386000138,72120,ASBEC-SOCIEDADE BAIANA DE EDUCACAO E CULTURA LTDA,229.35485714285718,6,Consumidor Especial
1120386000138,72120,ASBEC-SOCIEDADE BAIANA DE EDUCACAO E CULTURA LTDA,351.77599999999995,7,Consumidor Especial
1120386000138,72120,ASBEC-SOCIEDADE BAIANA DE EDUCACAO E CULTURA LTDA,431.88421428571434,8,Consumidor Especial
1120386000138,72120,ASBEC-SOCIEDADE BAIANA DE EDUCACAO E CULTURA LTDA,318.78328571428574,9,Consumidor Especial
1120386000138,72120,ASBEC-SOCIEDADE BAIANA DE EDUCACAO E CULTURA LTDA,422.2034642857143,10,Consumidor Especial
1120386000138,72120,ASBEC-SOCIEDADE BAIANA DE EDUCACAO E CULTURA LTDA,429.11,11,Consumidor Especial
1120386000138,72120,ASBEC-SOCIEDADE BAIANA DE EDUCACAO E CULTURA LTDA,360.4066071428571,12,Consumidor Especial
1120386000138,72120,ASBEC-SOCIEDADE BAIANA DE EDUCACAO E CULTURA LTDA,341.9327857142857,13,Consumidor Especial
1120386000138,72120,ASBEC-SOCIEDADE BAIANA DE EDUCACAO E CULTURA LTDA,283.97889285714285,14,Consumidor Especial
1120386000138,72120,ASBEC-SOCIEDADE BAIANA DE EDUCACAO E CULTURA LTDA,312.70942857142865,15,Consumidor Especial
1120386000138,72120,ASBEC-SOCIEDADE BAIANA DE EDUCACAO E CULTURA LTDA,328.2239285714286,16,Consumidor Especial
1120386000138,72120,ASBEC-SOCIEDADE BAIANA DE EDUCACAO E CULTURA LTDA,349.2920357142857,17,Consumidor Especial
1120386000138,72120,ASBEC-SOCIEDADE BAIANA DE EDUCACAO E CULTURA LTDA,345.1866428571429,18,Consumidor Especial
1120386000138,72120,ASBEC-SOCIEDADE BAIANA DE EDUCACAO E CULTURA LTDA,304.7811428571429,19,Consumidor Especial
1120386000138,72120,ASBEC-SOCIEDADE BAIANA DE EDUCACAO E CULTURA LTDA,315.51217857142854,20,Consumidor Especial
1120386000138,72120,ASBEC-SOCIEDADE BAIANA DE EDUCACAO E CULTURA LTDA,233.40203571428574,21,Consumidor Especial
1120386000138,72120,ASBEC-SOCIEDADE BAIANA DE EDUCACAO E CULTURA LTDA,195.87946428571425,22,Consumidor Especial
1120386000138,72120,ASBEC-SOCIEDADE BAIANA DE EDUCACAO E CULTURA LTDA,123.42675,23,Consumidor Especial
2284062001765,72288,HOSPITAL ESPERANCA SA,893.4728214285715,0,Consumidor Especial
2284062001765,72288,HOSPITAL ESPERANCA SA,845.3012142857144,1,Consumidor Especial
2284062001765,72288,HOSPITAL ESPERANCA SA,858.9923571428573,2,Consumidor Especial
2284062001765,72288,HOSPITAL ESPERANCA SA,812.6664285714286,3,Consumidor Especial
2284062001765,72288,HOSPITAL ESPERANCA SA,833.4020357142856,4,Consumidor Especial
2284062001765,72288,HOSPITAL ESPERANCA SA,787.3698928571428,5,Consumidor Especial
2284062001765,72288,HOSPITAL ESPERANCA SA,809.026607142857,6,Consumidor Especial
2284062001765,72288,HOSPITAL ESPERANCA SA,810.6647857142858,7,Consumidor Especial
2284062001765,72288,HOSPITAL ESPERANCA SA,917.5177142857144,8,Consumidor Especial
2284062001765,72288,HOSPITAL ESPERANCA SA,869.855107142857,9,Consumidor Especial
2284062001765,72288,HOSPITAL ESPERANCA SA,844.3422142857142,10,Consumidor Especial
2284062001765,72288,HOSPITAL ESPERANCA SA,867.971857142857,11,Consumidor Especial
2284062001765,72288,HOSPITAL ESPERANCA SA,883.053892857143,12,Consumidor Especial
2284062001765,72288,HOSPITAL ESPERANCA SA,971.5175357142856,13,Consumidor Especial
2284062001765,72288,HOSPITAL ESPERANCA SA,902.4717499999998,14,Consumidor Especial
2284062001765,72288,HOSPITAL ESPERANCA SA,904.7786785714286,15,Consumidor Especial
2284062001765,72288,HOSPITAL ESPERANCA SA,976.299,16,Consumidor Especial
2284062001765,72288,HOSPITAL ESPERANCA SA,967.8472500000001,17,Consumidor Especial
2284062001765,72288,HOSPITAL ESPERANCA SA,930.7662142857142,18,Consumidor Especial
2284062001765,72288,HOSPITAL ESPERANCA SA,918.6267857142856,19,Consumidor Especial
2284062001765,72288,HOSPITAL ESPERANCA SA,824.1350357142859,20,Consumidor Especial
2284062001765,72288,HOSPITAL ESPERANCA SA,747.5148571428571,21,Consumidor Especial
2284062001765,72288,HOSPITAL ESPERANCA SA,811.4332142857145,22,Consumidor Especial
2284062001765,72288,HOSPITAL ESPERANCA SA,866.2310357142858,23,Consumidor Especial
2284062001765,72336,HOSPITAL ESPERANCA SA,949.6320357142855,0,Consumidor Especial
2284062001765,72336,HOSPITAL ESPERANCA SA,934.5136071428572,1,Consumidor Especial
2284062001765,72336,HOSPITAL ESPERANCA SA,924.2081071428571,2,Consumidor Especial
2284062001765,72336,HOSPITAL ESPERANCA SA,980.9103571428572,3,Consumidor Especial
2284062001765,72336,HOSPITAL ESPERANCA SA,909.2422857142859,4,Consumidor Especial
2284062001765,72336,HOSPITAL ESPERANCA SA,868.8746785714285,5,Consumidor Especial
2284062001765,72336,HOSPITAL ESPERANCA SA,927.0508928571428,6,Consumidor Especial
2284062001765,72336,HOSPITAL ESPERANCA SA,966.4120357142858,7,Consumidor Especial
2284062001765,72336,HOSPITAL ESPERANCA SA,1073.660892857143,8,Consumidor Especial
2284062001765,72336,HOSPITAL ESPERANCA SA,1098.8866071428572,9,Consumidor Especial
2284062001765,72336,HOSPITAL ESPERANCA SA,1003.0625714285713,10,Consumidor Especial
2284062001765,72336,HOSPITAL ESPERANCA SA,1061.192892857143,11,Consumidor Especial
2284062001765,72336,HOSPITAL ESPERANCA SA,1067.6533214285714,12,Consumidor Especial
2284062001765,72336,HOSPITAL ESPERANCA SA,1173.466464285714,13,Consumidor Especial
2284062001765,72336,HOSPITAL ESPERANCA SA,1071.1116428571427,14,Consumidor Especial
2284062001765,72336,HOSPITAL ESPERANCA SA,1148.0251785714286,15,Consumidor Especial
2284062001765,72336,HOSPITAL ESPERANCA SA,1102.3557857142855,16,Consumidor Especial
2284062001765,72336,HOSPITAL ESPERANCA SA,1141.797642857143,17,Consumidor Especial
2284062001765,72336,HOSPITAL ESPERANCA SA,940.0307142857145,18,Consumidor Especial
2284062001765,72336,HOSPITAL ESPERANCA SA,892.8805714285714,19,Consumidor Especial
2284062001765,72336,HOSPITAL ESPERANCA SA,1079.636285714286,20,Consumidor Especial
2284062001765,72336,HOSPITAL ESPERANCA SA,1072.78925,21,Consumidor Especial
2284062001765,72336,HOSPITAL ESPERANCA SA,948.9700357142859,22,Consumidor Especial
2284062001765,72336,HOSPITAL ESPERANCA SA,995.8856428571429,23,Consumidor Especial
15153745000672,888625,SANTA CASA DE MISERICORDIA DA BAHIA,39.76189285714286,0,Consumidor Especial
15153745000672,888625,SANTA CASA DE MISERICORDIA DA BAHIA,42.29764285714284,1,Consumidor Especial
15153745000672,888625,SANTA CASA DE MISERICORDIA DA BAHIA,38.00114285714285,2,Consumidor Especial
15153745000672,888625,SANTA CASA DE MISERICORDIA DA BAHIA,42.03764285714285,3,Consumidor Especial
15153745000672,888625,SANTA CASA DE MISERICORDIA DA BAHIA,37.861607142857146,4,Consumidor Especial
15153745000672,888625,SANTA CASA DE MISERICORDIA DA BAHIA,39.572750000000006,5,Consumidor Especial
15153745000672,888625,SANTA CASA DE MISERICORDIA DA BAHIA,48.91903571428572,6,Consumidor Especial
15153745000672,888625,SANTA CASA DE MISERICORDIA DA BAHIA,96.14464285714287,7,Consumidor Especial
15153745000672,888625,SANTA CASA DE MISERICORDIA DA BAHIA,114.02257142857142,8,Consumidor Especial
15153745000672,888625,SANTA CASA DE MISERICORDIA DA BAHIA,133.2152857142857,9,Consumidor Especial
15153745000672,888625,SANTA CASA DE MISERICORDIA DA BAHIA,101.90617857142855,10,Consumidor Especial
15153745000672,888625,SANTA CASA DE MISERICORDIA DA BAHIA,112.49407142857142,11,Consumidor Especial
